"SubscriptionName","SubscriptionId","TenantId","State","SubscriptionPolicies","Tags"
"Intel CCG WCS ALM AI","9e70d4a7-a41f-47eb-aa81-677b1394b9cf","46c98d88-e344-4ed4-8496-4ed7712e255d","Disabled","MSDNDevTest_2014-09-01","None"
"Intel CCG WCS ALM AI Prod","041459cd-360b-4d1f-87c4-635c449490d8","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"Intel DevCloud for the Edge Telemetry Platform","1648191a-39c7-48d1-804f-d04d70fe5d06","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"Intel EMA","3a05def3-4ed9-43ca-9e3a-c8febd16778c","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"Intel EMA CloudStart tool","6ba74a6e-9b17-43f0-8c95-0bd13f6b836b","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"Intel Foundry - Master Data Dev","39e919ab-b36c-4ccc-879d-038593b04370","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"Intel Foundry - Master Data Prod","58760212-82e8-4382-b582-bc0e127364d2","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"Intel Foundry - Master Data QA","8f518052-6c39-4216-a59e-dece9f60616c","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"Intel Generative AI DevTest","cbcf4ac1-5953-41e9-afc5-f3e3e8c0f27f","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"Intel Generative AI Prod","a7e3d8f3-671c-4b81-8609-c01a0ba4291b","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"Intel IT Hybrid Cloud Express Route IGBN","ff83adb2-a0d5-4c0d-b367-508fec6a53cb","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"Intel Machine Translation Framework","dafa005b-d4a7-4544-b968-7668ae57d941","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"Intel Retail Edge Program - IREP","c3dfc058-9140-451c-97d6-f14f6fc72df1","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"Intel Sparks Studios","f8f899bf-5f20-4e8a-9429-b374eb40cf47","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"Intel Trust Authority NP","12505f62-9eee-4a64-afa7-3c7b6cca35de","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"Intel Trust Authority PRD","9d85de9b-f34d-4598-b840-d72fce440c40","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"Intel-ACS","85387c17-4c61-4f2c-b01e-c47cb737bbeb","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"Intel-ACS-PreProd","e61931b5-deb7-4506-ad2d-c6f32e28f17b","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"Intel-Cloudhelper_vPro_Demo","60b8d3a7-5088-47d4-a359-2eb04ef27e51","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"intel-ema-demo-uk","047a5dcb-18da-4a7f-bf2c-5328210cb74e","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"intel-gov-tech-preprod","c20387a0-8ae1-42d5-8c33-5d884d661046","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"intel-gov-tech-prod","36fc97b8-b989-42c8-affe-11187e6aa367","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"intel-tiber-edge-dev","1160370e-5c7d-4f2f-93c5-5768c2856836","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"Intel-TrustedSigning-Production","94b1c49d-3716-4109-9780-4a2552f13fbd","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"intelfoundryprototype","be731843-da24-4df9-a651-d6dd604cc8c3","46c98d88-e344-4ed4-8496-4ed7712e255d","Disabled","MSDNDevTest_2014-09-01","None"
"intellibot","40e027a2-8a38-4f12-b083-e11e3ebb431f","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"intelligentfleetdemo","7d578acf-32aa-40a2-b7c3-330fc3855adc","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"IntelSaffron01","9bb8cbfa-f88b-4d02-96ff-98e30227f2a6","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"intelscee","50d1f703-a8fa-4782-8352-2e6b3c33a68a","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"Intune Automation","c4f7b4cd-0d77-4a6e-a8fd-7f583690721e","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"IOTG ICE Solution Enabling Azure Test","49948e90-b98e-443f-822c-2f9b5427e996","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"IOTG PL Azure Testing Grounds","ee5578b4-1156-4c79-864f-76915b43d614","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"ip-finance-m4","25557227-90f3-4340-b531-ff8e01fa8f34","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"ip-finance-m7","1210c74a-4ee0-407e-a73a-fd3a27fc6187","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"ip-m2r-m7","b0f88ea0-c68b-45be-80f2-c5f6b3e5e8be","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"ip-mdata-m4","3468bf38-03b7-48ec-a395-bec56e73e0f7","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"ipaas_staging_dev","99206cc0-84fe-4752-828a-2278b9994ab9","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"IPAS","8673caf0-960b-4d34-8388-05e5196ab384","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"IPAS SR IMPACT AI Azure","f879777d-bcd0-4111-866d-29534714730b","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"IPAS_OSR_GAI","9aabfc59-4792-4e7a-b6a5-09e5e60853ce","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"IPAS_S3_India_Azure","836b5851-2cff-4d37-bf29-b6ea2e058fcc","46c98d88-e344-4ed4-8496-4ed7712e255d","Disabled","EnterpriseAgreement_2014-09-01","None"
"ipasbi","ebf40cfb-ea37-4f9a-aac4-e665019edd16","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"ipg-dvm","bff86fa9-3109-46dd-acd6-3fdc26dba085","46c98d88-e344-4ed4-8496-4ed7712e255d","Disabled","EnterpriseAgreement_2014-09-01","None"
"ips-data-automation","0f778f6b-c127-435c-b76a-73237e498487","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"ipse-ipoc","69d088e6-a173-439c-936d-ca8b3c877398","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"IPU system openAI","85a5e6f7-51ca-4355-bf00-c2970c92cf26","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"IRCS Engineering","59e5d096-7b2b-41d6-a87e-341cae0b8b1d","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"iRed","40ad164c-e3f1-4860-ba2a-7adcb0aaffd4","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"ISA-GenAI","634c8e98-cfc2-476d-8506-519c6459b26a","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"ISD Cloud Services","ba7e1a40-a08a-4492-bac5-f4760a27e3db","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"ISecL","7267c489-88b0-43f7-a8a5-4a233b4ccff7","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","env=prdsbx"
"Issue Resolution Tools - Validation BOT","434a19d2-c2f2-4fee-b175-6bf51f49860c","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"Issue Resolution Tools - Validation BOT - Prod","dbc81868-f423-4180-8ddf-c333b17fc071","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"ISV-Azure-1","ffec3ba8-aa17-4aa8-bab5-bc0d01f66884","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"IT Azure Virtual Desktop","97a00fd9-c46c-4c12-add5-c9cf67652fa0","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"IT Azure Virtual Desktop Images","cd65c730-bfca-4401-9b07-5bc85a536819","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"IT CDR AD Core-Azure","1dfc61df-ab85-4027-b2c6-a3c65dc40474","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"IT Controls and Compliance - IaaS Security Control Stack","038632dc-f883-45de-9a7a-bd0285faa099","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"IT DA LTG Dev","f1da1918-7edd-4289-80b2-7c08ed6f7232","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"IT DA LTG PROD","967a0976-3212-4ddb-a3bb-e53285f4a17d","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"IT DA LTG QA","85a6cc23-12f5-486a-9033-05ab64a5d972","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"IT DA SC PreProd","b8e7fded-d047-4ff5-879e-163732c80a9a","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"IT DA SC Prod","c4c6e1da-1645-4a62-8aaa-22e57dfb6ad2","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"IT Infomation Secuirty - Cloud Security POC","955b7080-d19b-4193-b818-4aa8dafdac77","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"IT Information Security - Cloud Security POC - Hybrid","cacacb9b-0bd9-438d-a37d-d4c01ae10162","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"IT IoT","fbeb0f23-0a72-4fb8-9d9f-50f736d5481f","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"IT Scan DataLake PROD","8878fb43-149a-4ee7-b30f-5ec2e8c2fb34","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"IT-DWS-Resources","8195cb07-3007-4034-851b-33dfebacfabf","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"it-pex-38747","ba8eec14-0bba-45b2-ad8e-cd6b5fcbe71a","46c98d88-e344-4ed4-8496-4ed7712e255d","Disabled","EnterpriseAgreement_2014-09-01","None"
"itatintel-ai-tool","9395127e-f86c-42a0-95b7-197e3f9ae1c6","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"itaward","996141ec-de23-4ee3-92bc-85c7db99df7a","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"itclientema-cloud-dev","5064a8d5-3091-44b6-abcf-00c11f8eed9d","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"ITS_EMA","12f8edd8-a179-4c78-9732-5f6214804db6","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"ive_psc","fc30a75d-c68c-4f46-8ff8-a3e073e4a52c","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"JFLab_MSTeam_Apps","19acad12-9465-4d46-b0a9-0f7e3bf46945","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"jkshivani65","f8226ee0-2fc8-4b6f-88fc-ba5f6692d46e","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"jp-ema-poc","82324c31-a42f-45ed-9a1c-054514214651","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"LaaS","d3e4d481-e08a-4d85-b01a-9ae56dab1e72","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","IAP=laas-rohit-ai-demo"
"LaaS cloud DevTest","82d46b50-eae4-4e21-80e3-0ce3e7cebf40","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","subsname=LaaS cloud DevTest"
"LaaS_Aquarius IGBN","0ff29502-cc4e-41c7-9010-c6e9f068839f","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"LaaS_Delve","8e53cf03-f879-4167-a3cf-e31d2b96e920","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"LaaS_Essence","ca32435d-acc5-4adb-82cc-39d277a665c3","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"LaaS_Libra","8a781c4a-9380-47e6-ba42-31cb729af2f7","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"LaaS-2","133a5566-79df-495c-aea8-d7771bff23a9","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"LATAM CCG TSS","dac1ed82-b278-4fef-9429-5f0b27c1fa40","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"LEaP_Azure_Streaming","9773d1e9-9f0f-4999-b60d-73e8f7d674c1","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"legaltools-asklegal","aba1c136-6ebf-4002-8c7b-541449020246","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"LLM for Natural Language Queries","37148f27-0000-4aca-b7e5-96b5822b5f12","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"LMS AI Chatbot","3828f186-10d0-4b14-b6b5-122a08d0cae9","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"LR-CSP-POC-AZURE","9292bb53-2575-4b45-a22d-f37de23c2c6e","46c98d88-e344-4ed4-8496-4ed7712e255d","Disabled","MSDNDevTest_2014-09-01","None"
"LTD Training Automation","25476562-14c0-4563-8a63-a0e733a05b8a","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"M2R PreProd","06842e24-9e18-4036-a262-249655b7e97a","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"M2R Prod","e5e53815-9ca9-4f68-86c0-6dae491cbd81","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"M2R QA","a6b2fb2a-201b-481a-8dbc-73fcffd0db1a","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"m2r-dev1","270f6383-220f-4ed9-8903-5c7aae3d60f2","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"m2r-dr","cc4f4c7d-ed32-4d30-922f-775862314e90","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"m2r-m4","49d7f8a0-1d50-4461-af3d-228187f9f21b","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"M2S-Product Matching Process-PreProd","fe723611-0207-4915-8b7e-536b023f5f33","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"M365 CSE Hybrid Subscription","b7a24ca3-996e-4096-8857-38827bf54247","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"madmacazure","c208c219-6319-4956-bbee-287ab2927e31","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"malcolmchanazure","411b6d8d-2d57-4242-9177-dd1cd7a6600e","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"Master Data - PreProd","9d6b9355-79b1-40d8-83b7-efb144197f28","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"Master Data - Prod","1cf403ac-f17f-4b8e-9d65-1f53af150958","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"Master Data Cloud - Sandbox","8439295b-ddf8-4278-bd17-5d22252784aa","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"master-data-ai","8a09acea-de8d-46a0-937b-1b71aef47400","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"master-data-ai-prod","385c27b7-f3c8-4186-8789-b02342fa0175","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"Maximo Application Suite (MAS)","dd3156de-caa3-4d22-bf29-de6785aee0de","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"Maximo Application Suite Prod","4e10a75f-cc2e-4f08-8df5-af7b6df184b4","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"mdata-dev1","66e9b58b-2b06-4639-af6c-a07ed77440d0","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"mdata-m4","73e3cb39-4e2f-47c4-a5d0-a2f421c86113","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"mdata-m7","d7f024e3-207a-4f5f-bf49-3076b12812eb","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"mde-azure-dev","1e7c5401-03ee-4a28-8a8e-8c18fb77a6d3","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"mde-unison-prod","bc905f5e-b3d7-493c-9033-4db59eaf8234","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"mdi-isr","3aa7f6ec-511c-4172-b058-dd176f5396d1","46c98d88-e344-4ed4-8496-4ed7712e255d","Disabled","MSDNDevTest_2014-09-01","None"
"MenAndMiceAzure","9e7a36e7-6e2c-4755-9dbf-00ebcfaa31e5","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"MFD Assistant","564ed958-22e7-4087-8d7d-e4a4bb62084c","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"MIchael_1_demo","b8ebc582-2b9a-49e0-8d6a-73b050f4ed0f","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","PayAsYouGo_2014-09-01","None"
"Microsoft Azure Enterprise","eb3ea024-3c4e-41ee-ab62-e23fd62c37ff","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"Microsoft Azure Enterprise","6f547f24-ef07-4380-80c5-e9b6db103832","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"Microsoft Azure Enterprise","5d2a645d-305d-4056-9b02-e986de7db5df","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"Microsoft BI IGBN","152f8eaf-5dcd-4208-8040-4f7385585838","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"Microsoft Mesh Subscription","e9c587ef-80c8-49d6-bdd0-2af1a3cd7727","46c98d88-e344-4ed4-8496-4ed7712e255d","Disabled","MSDNDevTest_2014-09-01","None"
"Microsoft Security Suite","4f658f06-0cd5-4620-83e7-56c18ac301be","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"middleware-delivery","d9d992f6-d9bd-484e-a960-d8ed952a242b","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"mineral-river-preprod","1b46bca0-59a0-4bff-924a-ee580493e162","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"mineral-river-prod","ad5fca5b-299c-4da2-836d-b0044ec0eb46","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"mlaas-ssmp","60860452-fcef-444f-9d13-8a091d29eec9","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"MLCS_Azure","22564451-f599-4dde-9806-3a383caa3d7e","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"MLOps pipelines","0a5dbdd4-ee35-483f-b248-93e05a52cd9f","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"MO_Automation_DEV","75c4a6ea-8f8f-4ddc-b839-206149ce2e6a","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"MO_Automation_PROD","44e20d1a-25ef-4870-b709-b3d8080b9e90","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"MO_Automation_PROD_TS","a019440d-262a-410d-a8b3-f110fe6e37b9","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"modelon","745c0b13-e575-47a8-8234-64d50aa1bd96","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"MSO_MA_DISC_PROD","1d27e8e9-cfa0-4941-bf53-2246bf7a0082","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"MST - MTC - MTC DevOps Test Ground","96856bbc-076b-4a29-ac24-365ac355e7bd","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"MST - MTC - Windows Based Development","386205a6-31dc-4eef-ade0-0db0a41fcbe4","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"MyGPT","6713cafc-3c76-43e8-8d8a-152c8db892f1","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"mys-ai-pde123","2f115f15-2dbc-4a5f-901c-6f86cc59eb23","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"NCCG IPU system AZURE OPENAI service","3d49cbc2-8362-4ea8-b129-4964627c4d91","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"NCCG TECH SYS-INT SW","c429ca18-939d-440f-8789-d5d6fde37dc1","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"NCIS","5b2214a1-34f8-43b7-886a-8511e0adac0e","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"Network-changes-ChatBoT","9824fe2f-9714-416d-b63a-54f1a5058f5d","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"New Production - IPDS","2b5c7925-50d1-4f3e-a8b9-8b777a74642b","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"New Production - IPDS Integration","da8ce2c2-1422-4922-b03f-9684ec830e38","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"NEX ESPD AI Development","fb25e7f9-b56a-4748-a333-873de0108ba3","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"nex-37413","a066a966-264b-4575-96c8-d639d215edbc","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"NEX-EPG-CIE-System-NVM-generator","e6ede1c9-075e-40dc-aeca-aad8447fdfba","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"NEX-MAXIMUS","e51ec0dd-2c67-4f44-8dff-ff1b08e277a2","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"Next Gen Quartus Development","9c9e05ba-7716-4688-9f9a-452e6fb44e01","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
"nextgenaskitchatbot","884426be-f0ee-46d8-8b2b-bd391aa0ca13","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","EnterpriseAgreement_2014-09-01","None"
"nff-go","a8f4f5a4-2625-4663-b749-2b8acc0a77a0","46c98d88-e344-4ed4-8496-4ed7712e255d","Disabled","MSDNDevTest_2014-09-01","None"
"NSG Supply Chain and Capacity Planning","68e5bb67-0736-44d7-af0e-b08514675282","46c98d88-e344-4ed4-8496-4ed7712e255d","Disabled","EnterpriseAgreement_2014-09-01","None"
"NUI WOS - Pay-As-You-Go Dev/Test(Converted to EA)","44d56aff-ead3-49a7-a477-64f9d2abfc30","46c98d88-e344-4ed4-8496-4ed7712e255d","Enabled","MSDNDevTest_2014-09-01","None"
