"KeyVaultName","SubscriptionName","SubscriptionId","ResourceGroupName","Location","ResourceId","VaultUri","Sku","TenantId","EnabledForDeployment","EnabledForDiskEncryption","EnabledForTemplateDeployment","EnableSoftDelete","SoftDeleteRetentionInDays","EnablePurgeProtection","EnableRbacAuthorization","PublicNetworkAccess","PrivateEndpointConnections","Tags","DiagnosticSettings"
,"Master Data - PreProd","9d6b9355-79b1-40d8-83b7-efb144197f28",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Master Data - PreProd","9d6b9355-79b1-40d8-83b7-efb144197f28",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Master Data - PreProd","9d6b9355-79b1-40d8-83b7-efb144197f28",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Master Data - PreProd","9d6b9355-79b1-40d8-83b7-efb144197f28",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Master Data - PreProd","9d6b9355-79b1-40d8-83b7-efb144197f28",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Master Data - PreProd","9d6b9355-79b1-40d8-83b7-efb144197f28",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Master Data - PreProd","9d6b9355-79b1-40d8-83b7-efb144197f28",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Master Data - PreProd","9d6b9355-79b1-40d8-83b7-efb144197f28",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Master Data - PreProd","9d6b9355-79b1-40d8-83b7-efb144197f28",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"malcolmchanazure","411b6d8d-2d57-4242-9177-dd1cd7a6600e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"malcolmchanazure","411b6d8d-2d57-4242-9177-dd1cd7a6600e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"malcolmchanazure","411b6d8d-2d57-4242-9177-dd1cd7a6600e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"malcolmchanazure","411b6d8d-2d57-4242-9177-dd1cd7a6600e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"malcolmchanazure","411b6d8d-2d57-4242-9177-dd1cd7a6600e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"malcolmchanazure","411b6d8d-2d57-4242-9177-dd1cd7a6600e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"malcolmchanazure","411b6d8d-2d57-4242-9177-dd1cd7a6600e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"malcolmchanazure","411b6d8d-2d57-4242-9177-dd1cd7a6600e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"malcolmchanazure","411b6d8d-2d57-4242-9177-dd1cd7a6600e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"malcolmchanazure","411b6d8d-2d57-4242-9177-dd1cd7a6600e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"malcolmchanazure","411b6d8d-2d57-4242-9177-dd1cd7a6600e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"malcolmchanazure","411b6d8d-2d57-4242-9177-dd1cd7a6600e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"malcolmchanazure","411b6d8d-2d57-4242-9177-dd1cd7a6600e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"malcolmchanazure","411b6d8d-2d57-4242-9177-dd1cd7a6600e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"mdata-m4","73e3cb39-4e2f-47c4-a5d0-a2f421c86113",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"mdata-m4","73e3cb39-4e2f-47c4-a5d0-a2f421c86113",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"mdata-m4","73e3cb39-4e2f-47c4-a5d0-a2f421c86113",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"mdata-m4","73e3cb39-4e2f-47c4-a5d0-a2f421c86113",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"mdata-m4","73e3cb39-4e2f-47c4-a5d0-a2f421c86113",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"mdata-m4","73e3cb39-4e2f-47c4-a5d0-a2f421c86113",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"mdata-m4","73e3cb39-4e2f-47c4-a5d0-a2f421c86113",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-dev1","270f6383-220f-4ed9-8903-5c7aae3d60f2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-dev1","270f6383-220f-4ed9-8903-5c7aae3d60f2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-dev1","270f6383-220f-4ed9-8903-5c7aae3d60f2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-dev1","270f6383-220f-4ed9-8903-5c7aae3d60f2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-dev1","270f6383-220f-4ed9-8903-5c7aae3d60f2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-dev1","270f6383-220f-4ed9-8903-5c7aae3d60f2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-dev1","270f6383-220f-4ed9-8903-5c7aae3d60f2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-dev1","270f6383-220f-4ed9-8903-5c7aae3d60f2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-dev1","270f6383-220f-4ed9-8903-5c7aae3d60f2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-dev1","270f6383-220f-4ed9-8903-5c7aae3d60f2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-dev1","270f6383-220f-4ed9-8903-5c7aae3d60f2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-dev1","270f6383-220f-4ed9-8903-5c7aae3d60f2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-dev1","270f6383-220f-4ed9-8903-5c7aae3d60f2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-dev1","270f6383-220f-4ed9-8903-5c7aae3d60f2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-dev1","270f6383-220f-4ed9-8903-5c7aae3d60f2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-dev1","270f6383-220f-4ed9-8903-5c7aae3d60f2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-dev1","270f6383-220f-4ed9-8903-5c7aae3d60f2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-dev1","270f6383-220f-4ed9-8903-5c7aae3d60f2",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R QA","a6b2fb2a-201b-481a-8dbc-73fcffd0db1a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R QA","a6b2fb2a-201b-481a-8dbc-73fcffd0db1a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R QA","a6b2fb2a-201b-481a-8dbc-73fcffd0db1a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R QA","a6b2fb2a-201b-481a-8dbc-73fcffd0db1a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R QA","a6b2fb2a-201b-481a-8dbc-73fcffd0db1a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R QA","a6b2fb2a-201b-481a-8dbc-73fcffd0db1a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R QA","a6b2fb2a-201b-481a-8dbc-73fcffd0db1a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R QA","a6b2fb2a-201b-481a-8dbc-73fcffd0db1a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R QA","a6b2fb2a-201b-481a-8dbc-73fcffd0db1a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R QA","a6b2fb2a-201b-481a-8dbc-73fcffd0db1a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R QA","a6b2fb2a-201b-481a-8dbc-73fcffd0db1a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R QA","a6b2fb2a-201b-481a-8dbc-73fcffd0db1a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R QA","a6b2fb2a-201b-481a-8dbc-73fcffd0db1a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R QA","a6b2fb2a-201b-481a-8dbc-73fcffd0db1a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R QA","a6b2fb2a-201b-481a-8dbc-73fcffd0db1a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R QA","a6b2fb2a-201b-481a-8dbc-73fcffd0db1a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R QA","a6b2fb2a-201b-481a-8dbc-73fcffd0db1a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R QA","a6b2fb2a-201b-481a-8dbc-73fcffd0db1a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R QA","a6b2fb2a-201b-481a-8dbc-73fcffd0db1a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R QA","a6b2fb2a-201b-481a-8dbc-73fcffd0db1a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R QA","a6b2fb2a-201b-481a-8dbc-73fcffd0db1a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R QA","a6b2fb2a-201b-481a-8dbc-73fcffd0db1a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"MO_Automation_PROD","44e20d1a-25ef-4870-b709-b3d8080b9e90",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"MO_Automation_PROD","44e20d1a-25ef-4870-b709-b3d8080b9e90",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"MO_Automation_PROD","44e20d1a-25ef-4870-b709-b3d8080b9e90",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"MO_Automation_PROD","44e20d1a-25ef-4870-b709-b3d8080b9e90",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"MO_Automation_PROD","44e20d1a-25ef-4870-b709-b3d8080b9e90",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"MO_Automation_PROD","44e20d1a-25ef-4870-b709-b3d8080b9e90",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"MO_Automation_PROD","44e20d1a-25ef-4870-b709-b3d8080b9e90",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"MO_Automation_PROD","44e20d1a-25ef-4870-b709-b3d8080b9e90",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"MO_Automation_PROD","44e20d1a-25ef-4870-b709-b3d8080b9e90",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IT DA LTG PROD","967a0976-3212-4ddb-a3bb-e53285f4a17d",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IT DA LTG PROD","967a0976-3212-4ddb-a3bb-e53285f4a17d",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IT DA LTG PROD","967a0976-3212-4ddb-a3bb-e53285f4a17d",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IT DA LTG PROD","967a0976-3212-4ddb-a3bb-e53285f4a17d",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IT DA LTG PROD","967a0976-3212-4ddb-a3bb-e53285f4a17d",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IT DA LTG PROD","967a0976-3212-4ddb-a3bb-e53285f4a17d",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IT DA LTG PROD","967a0976-3212-4ddb-a3bb-e53285f4a17d",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IT DA LTG PROD","967a0976-3212-4ddb-a3bb-e53285f4a17d",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IT DA LTG PROD","967a0976-3212-4ddb-a3bb-e53285f4a17d",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IT DA LTG PROD","967a0976-3212-4ddb-a3bb-e53285f4a17d",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IT DA LTG PROD","967a0976-3212-4ddb-a3bb-e53285f4a17d",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IT DA LTG PROD","967a0976-3212-4ddb-a3bb-e53285f4a17d",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IT DA LTG PROD","967a0976-3212-4ddb-a3bb-e53285f4a17d",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IT DA LTG PROD","967a0976-3212-4ddb-a3bb-e53285f4a17d",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IT DA LTG PROD","967a0976-3212-4ddb-a3bb-e53285f4a17d",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IT DA LTG PROD","967a0976-3212-4ddb-a3bb-e53285f4a17d",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IT DA LTG PROD","967a0976-3212-4ddb-a3bb-e53285f4a17d",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IT DA LTG PROD","967a0976-3212-4ddb-a3bb-e53285f4a17d",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IT DA LTG PROD","967a0976-3212-4ddb-a3bb-e53285f4a17d",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IT DA LTG PROD","967a0976-3212-4ddb-a3bb-e53285f4a17d",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IT DA LTG PROD","967a0976-3212-4ddb-a3bb-e53285f4a17d",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IT DA LTG PROD","967a0976-3212-4ddb-a3bb-e53285f4a17d",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IT DA LTG PROD","967a0976-3212-4ddb-a3bb-e53285f4a17d",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IT DA LTG PROD","967a0976-3212-4ddb-a3bb-e53285f4a17d",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IT DA LTG PROD","967a0976-3212-4ddb-a3bb-e53285f4a17d",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IT DA LTG PROD","967a0976-3212-4ddb-a3bb-e53285f4a17d",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IT DA LTG PROD","967a0976-3212-4ddb-a3bb-e53285f4a17d",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IT DA LTG PROD","967a0976-3212-4ddb-a3bb-e53285f4a17d",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"IT DA LTG PROD","967a0976-3212-4ddb-a3bb-e53285f4a17d",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R Prod","e5e53815-9ca9-4f68-86c0-6dae491cbd81",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R Prod","e5e53815-9ca9-4f68-86c0-6dae491cbd81",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R Prod","e5e53815-9ca9-4f68-86c0-6dae491cbd81",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R Prod","e5e53815-9ca9-4f68-86c0-6dae491cbd81",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R Prod","e5e53815-9ca9-4f68-86c0-6dae491cbd81",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R Prod","e5e53815-9ca9-4f68-86c0-6dae491cbd81",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R Prod","e5e53815-9ca9-4f68-86c0-6dae491cbd81",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R Prod","e5e53815-9ca9-4f68-86c0-6dae491cbd81",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R Prod","e5e53815-9ca9-4f68-86c0-6dae491cbd81",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R Prod","e5e53815-9ca9-4f68-86c0-6dae491cbd81",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R Prod","e5e53815-9ca9-4f68-86c0-6dae491cbd81",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R Prod","e5e53815-9ca9-4f68-86c0-6dae491cbd81",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R Prod","e5e53815-9ca9-4f68-86c0-6dae491cbd81",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R Prod","e5e53815-9ca9-4f68-86c0-6dae491cbd81",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R Prod","e5e53815-9ca9-4f68-86c0-6dae491cbd81",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R Prod","e5e53815-9ca9-4f68-86c0-6dae491cbd81",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R Prod","e5e53815-9ca9-4f68-86c0-6dae491cbd81",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R Prod","e5e53815-9ca9-4f68-86c0-6dae491cbd81",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R Prod","e5e53815-9ca9-4f68-86c0-6dae491cbd81",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R Prod","e5e53815-9ca9-4f68-86c0-6dae491cbd81",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R Prod","e5e53815-9ca9-4f68-86c0-6dae491cbd81",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R Prod","e5e53815-9ca9-4f68-86c0-6dae491cbd81",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-m4","49d7f8a0-1d50-4461-af3d-228187f9f21b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-m4","49d7f8a0-1d50-4461-af3d-228187f9f21b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-m4","49d7f8a0-1d50-4461-af3d-228187f9f21b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-m4","49d7f8a0-1d50-4461-af3d-228187f9f21b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-m4","49d7f8a0-1d50-4461-af3d-228187f9f21b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-m4","49d7f8a0-1d50-4461-af3d-228187f9f21b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-m4","49d7f8a0-1d50-4461-af3d-228187f9f21b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-m4","49d7f8a0-1d50-4461-af3d-228187f9f21b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-m4","49d7f8a0-1d50-4461-af3d-228187f9f21b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-m4","49d7f8a0-1d50-4461-af3d-228187f9f21b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-m4","49d7f8a0-1d50-4461-af3d-228187f9f21b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-m4","49d7f8a0-1d50-4461-af3d-228187f9f21b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-m4","49d7f8a0-1d50-4461-af3d-228187f9f21b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-m4","49d7f8a0-1d50-4461-af3d-228187f9f21b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-m4","49d7f8a0-1d50-4461-af3d-228187f9f21b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-m4","49d7f8a0-1d50-4461-af3d-228187f9f21b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-m4","49d7f8a0-1d50-4461-af3d-228187f9f21b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-m4","49d7f8a0-1d50-4461-af3d-228187f9f21b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Odin","797970ff-02cb-4e02-bf70-c94502f1c05e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"Odin","797970ff-02cb-4e02-bf70-c94502f1c05e",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"openvino_prod","721dc3ee-c95a-4955-8500-47a22f6fe99b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"openvino_prod","721dc3ee-c95a-4955-8500-47a22f6fe99b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"OnDemandPoC","b35299e8-ab44-445d-bc22-5e48cc02cda5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"OnDemandPoC","b35299e8-ab44-445d-bc22-5e48cc02cda5",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"NSG Supply Chain and Capacity Planning","68e5bb67-0736-44d7-af0e-b08514675282",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"NSG Supply Chain and Capacity Planning","68e5bb67-0736-44d7-af0e-b08514675282",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"openvino","4fb72bfc-7dc2-49a8-b902-1e6f78463d55",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"openvino","4fb72bfc-7dc2-49a8-b902-1e6f78463d55",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"NUI WOS - Pay-As-You-Go Dev/Test(Converted to EA)","44d56aff-ead3-49a7-a477-64f9d2abfc30",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"NUI WOS - Pay-As-You-Go Dev/Test(Converted to EA)","44d56aff-ead3-49a7-a477-64f9d2abfc30",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"New Production - IPDS","2b5c7925-50d1-4f3e-a8b9-8b777a74642b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"New Production - IPDS","2b5c7925-50d1-4f3e-a8b9-8b777a74642b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"New Production - IPDS","2b5c7925-50d1-4f3e-a8b9-8b777a74642b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"New Production - IPDS","2b5c7925-50d1-4f3e-a8b9-8b777a74642b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"New Production - IPDS","2b5c7925-50d1-4f3e-a8b9-8b777a74642b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"New Production - IPDS","2b5c7925-50d1-4f3e-a8b9-8b777a74642b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"New Production - IPDS","2b5c7925-50d1-4f3e-a8b9-8b777a74642b",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R PreProd","06842e24-9e18-4036-a262-249655b7e97a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R PreProd","06842e24-9e18-4036-a262-249655b7e97a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R PreProd","06842e24-9e18-4036-a262-249655b7e97a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R PreProd","06842e24-9e18-4036-a262-249655b7e97a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R PreProd","06842e24-9e18-4036-a262-249655b7e97a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R PreProd","06842e24-9e18-4036-a262-249655b7e97a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R PreProd","06842e24-9e18-4036-a262-249655b7e97a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R PreProd","06842e24-9e18-4036-a262-249655b7e97a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R PreProd","06842e24-9e18-4036-a262-249655b7e97a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R PreProd","06842e24-9e18-4036-a262-249655b7e97a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R PreProd","06842e24-9e18-4036-a262-249655b7e97a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R PreProd","06842e24-9e18-4036-a262-249655b7e97a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R PreProd","06842e24-9e18-4036-a262-249655b7e97a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R PreProd","06842e24-9e18-4036-a262-249655b7e97a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R PreProd","06842e24-9e18-4036-a262-249655b7e97a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R PreProd","06842e24-9e18-4036-a262-249655b7e97a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R PreProd","06842e24-9e18-4036-a262-249655b7e97a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R PreProd","06842e24-9e18-4036-a262-249655b7e97a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R PreProd","06842e24-9e18-4036-a262-249655b7e97a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R PreProd","06842e24-9e18-4036-a262-249655b7e97a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R PreProd","06842e24-9e18-4036-a262-249655b7e97a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"M2R PreProd","06842e24-9e18-4036-a262-249655b7e97a",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-dr","cc4f4c7d-ed32-4d30-922f-775862314e90",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-dr","cc4f4c7d-ed32-4d30-922f-775862314e90",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-dr","cc4f4c7d-ed32-4d30-922f-775862314e90",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-dr","cc4f4c7d-ed32-4d30-922f-775862314e90",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-dr","cc4f4c7d-ed32-4d30-922f-775862314e90",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-dr","cc4f4c7d-ed32-4d30-922f-775862314e90",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-dr","cc4f4c7d-ed32-4d30-922f-775862314e90",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-dr","cc4f4c7d-ed32-4d30-922f-775862314e90",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
,"m2r-dr","cc4f4c7d-ed32-4d30-922f-775862314e90",,,,,,,,,,,,,,,"Not configured","None","Unable to retrieve"
